poi_id,name,category,latitude,longitude,rating,open_now,open_hours,road_name
POI_0561,Don Bosco,school,13.060159,80.23573,3.8,False,6AM-10PM,Patel Road T Nagar
POI_0562,PSBB School,school,12.864506,80.17048,4.2,True,24/7,Road Segment 24
POI_0563,Vidya Mandir,school,12.995835,80.097454,3.0,True,24/7,Grand Southern Trunk Road
POI_0564,Don Bosco,school,12.890264,80.122463,4.0,True,6AM-10PM,Road Segment 22
POI_0565,Vidya Mandir,school,13.15774,80.16295,3.3,True,6AM-10PM,Road Segment 48
POI_0566,KV School,school,12.910268,80.161157,3.8,True,24/7,Road Segment 79
POI_0567,Vidya Mandir,school,13.061927,80.351491,4.9,True,8AM-9PM,Road Segment 42
POI_0568,KV School,school,13.078445,80.104594,4.0,True,8AM-9PM,Road Segment 21
POI_0569,Santhome,school,13.207091,80.354955,4.3,True,8AM-9PM,Road Segment 44
POI_0570,DAV School,school,12.880469,80.154643,4.0,True,6AM-10PM,Road Segment 73
POI_0571,PSBB School,school,13.002021,80.167829,4.3,True,9AM-8PM,Road Segment 56
POI_0572,Don Bosco,school,12.976746,80.139125,4.0,True,24/7,Road Segment 80
POI_0573,Vidya Mandir,school,13.042874,80.24624,4.9,False,24/7,Nungambakkam High Road
POI_0574,Don Bosco,school,12.996168,80.144025,3.0,True,6AM-10PM,Outer Ring Road
POI_0575,Vidya Mandir,school,13.032524,80.139214,3.7,True,6AM-10PM,Road Segment 50
POI_0576,Don Bosco,school,13.092285,80.30986,4.3,True,24/7,Road Segment 33
POI_0577,Santhome,school,12.884214,80.373569,4.2,False,24/7,Road Segment 60
POI_0578,Don Bosco,school,12.873983,80.260236,3.7,True,24/7,Road Segment 72
POI_0579,Don Bosco,school,12.993956,80.385603,4.1,False,6AM-10PM,Road Segment 74
POI_0580,KV School,school,13.130818,80.309966,3.7,True,6AM-10PM,Road Segment 28
POI_0581,PSBB School,school,12.900668,80.392306,3.7,True,6AM-10PM,Road Segment 60
POI_0582,DAV School,school,13.064763,80.343723,4.0,True,9AM-8PM,Road Segment 25
POI_0583,Vidya Mandir,school,12.856202,80.173381,4.8,False,6AM-10PM,Road Segment 24
POI_0584,Don Bosco,school,13.009091,80.266615,3.4,False,9AM-8PM,Road Segment 53
POI_0585,DAV School,school,12.996852,80.37367,4.3,True,9AM-8PM,Road Segment 70
POI_0586,Vidya Mandir,school,13.027424,80.108038,3.7,True,8AM-9PM,Road Segment 52
POI_0587,Santhome,school,13.149859,80.330744,3.1,True,6AM-10PM,Road Segment 36
POI_0588,DAV School,school,13.015789,80.13092,3.9,True,24/7,Road Segment 50
POI_0589,Santhome,school,13.08834,80.199869,4.0,True,9AM-8PM,Road Segment 76
POI_0590,City Parking Zone,parking,13.015731,80.35537,4.0,True,24/7,Road Segment 38
POI_0591,Multi-level Parking,parking,12.965944,80.208648,4.5,False,9AM-8PM,Velachery Main Road
POI_0592,Mall Parking,parking,13.04027,80.235563,4.8,True,6AM-10PM,Usman Road T Nagar
POI_0593,Mall Parking,parking,12.944269,80.379724,2.9,True,6AM-10PM,Road Segment 71
POI_0594,Multi-level Parking,parking,12.975659,80.103604,4.2,True,9AM-8PM,Grand Southern Trunk Road
POI_0595,Mall Parking,parking,12.966975,80.147203,4.5,False,24/7,Road Segment 80
POI_0596,City Parking Zone,parking,13.163715,80.117807,3.1,True,9AM-8PM,Road Segment 66
POI_0597,Mall Parking,parking,12.874358,80.142499,3.7,True,8AM-9PM,Road Segment 75
POI_0598,Multi-level Parking,parking,13.089866,80.323243,3.9,False,24/7,Road Segment 33
POI_0599,Mall Parking,parking,12.974448,80.397456,4.8,True,8AM-9PM,Road Segment 69
POI_0600,Mall Parking,parking,13.150862,80.11425,5.0,True,24/7,Road Segment 66
POI_0601,Mall Parking,parking,13.056124,80.263143,3.6,True,8AM-9PM,Cathedral Road
POI_0602,Mall Parking,parking,12.991189,80.118581,4.9,False,9AM-8PM,Road Segment 37
POI_0603,City Parking Zone,parking,12.956411,80.247282,4.7,True,9AM-8PM,Rajiv Gandhi Salai (IT Corridor)
POI_0604,Multi-level Parking,parking,12.977879,80.21917,4.4,False,24/7,Velachery Main Road
POI_0605,Multi-level Parking,parking,13.068753,80.24065,3.4,False,9AM-8PM,Anna Salai (Mount Road)
POI_0606,Multi-level Parking,parking,12.98489,80.284407,4.0,True,24/7,Road Segment 40
POI_0607,Metro Parking,parking,13.005808,80.112514,3.3,True,9AM-8PM,Road Segment 52
POI_0608,Mall Parking,parking,12.99602,80.1693,3.9,True,8AM-9PM,Road Segment 56
POI_0609,Multi-level Parking,parking,13.094519,80.115358,3.7,True,6AM-10PM,Road Segment 58
POI_0610,Mall Parking,parking,13.119203,80.122203,4.1,True,8AM-9PM,Road Segment 58
POI_0611,City Parking Zone,parking,13.055248,80.252665,4.0,False,24/7,Usman Road T Nagar
POI_0612,City Parking Zone,parking,13.054754,80.239392,4.5,True,8AM-9PM,Nungambakkam High Road
POI_0613,Mall Parking,parking,13.026525,80.199667,4.9,True,6AM-10PM,Inner Ring Road
POI_0614,Metro Parking,parking,12.987533,80.247304,4.1,True,8AM-9PM,LB Road Adyar
POI_0615,Metro Parking,parking,12.995009,80.396325,4.8,False,9AM-8PM,Road Segment 78
POI_0616,Mall Parking,parking,13.148652,80.191362,3.9,True,6AM-10PM,Road Segment 48
POI_0617,Metro Parking,parking,12.998729,80.164783,3.9,True,6AM-10PM,Road Segment 80
POI_0618,Metro Parking,parking,13.178399,80.130079,3.5,True,24/7,Road Segment 63
POI_0619,City Parking Zone,parking,13.025427,80.19657,3.6,False,9AM-8PM,Inner Ring Road
POI_0620,Metro Parking,parking,12.995136,80.187412,4.4,True,6AM-10PM,Road Segment 26
POI_0621,City Parking Zone,parking,12.94207,80.381132,4.8,True,8AM-9PM,Road Segment 35
POI_0622,Multi-level Parking,parking,12.975236,80.163357,4.7,False,9AM-8PM,Road Segment 80
POI_0623,Multi-level Parking,parking,13.155897,80.180612,3.0,False,9AM-8PM,Road Segment 47
POI_0624,Multi-level Parking,parking,13.016231,80.256583,4.8,False,8AM-9PM,Road Segment 53
POI_0625,Multi-level Parking,parking,13.051099,80.230845,3.8,True,6AM-10PM,Usman Road T Nagar
POI_0626,Mall Parking,parking,13.032564,80.359768,4.9,True,8AM-9PM,Road Segment 38
POI_0627,Mall Parking,parking,13.134185,80.348477,4.9,False,9AM-8PM,Road Segment 36
POI_0628,Metro Parking,parking,12.993476,80.171785,3.5,True,6AM-10PM,Road Segment 26
POI_0629,Mall Parking,parking,13.136607,80.122314,3.3,True,6AM-10PM,Road Segment 64
POI_0630,City Parking Zone,parking,13.007587,80.122329,3.9,False,9AM-8PM,Road Segment 52
POI_0631,Multi-level Parking,parking,12.957832,80.385388,4.2,False,8AM-9PM,Road Segment 74
POI_0632,City Parking Zone,parking,12.887956,80.365774,4.3,True,9AM-8PM,Road Segment 45
POI_0633,City Parking Zone,parking,12.902586,80.334733,3.5,True,6AM-10PM,Road Segment 34
POI_0634,City Parking Zone,parking,13.052167,80.34069,3.1,True,24/7,Road Segment 25
POI_0635,City Parking Zone,parking,13.07726,80.343505,3.4,True,24/7,Road Segment 42
POI_0636,Multi-level Parking,parking,12.977955,80.114274,4.6,True,24/7,Road Segment 37
POI_0637,Metro Parking,parking,12.879778,80.368581,2.8,True,6AM-10PM,Road Segment 45
POI_0638,Metro Parking,parking,13.139554,80.161157,4.3,True,8AM-9PM,Road Segment 61
POI_0639,Metro Parking,parking,13.052528,80.349871,4.2,True,9AM-8PM,Road Segment 29
POI_0640,ICICI Branch,bank,13.019181,80.331698,3.1,True,8AM-9PM,Road Segment 29
POI_0641,Axis Bank,bank,12.86222,80.26839,4.7,False,6AM-10PM,ECR (East Coast Road)
POI_0642,Canara Bank,bank,13.062686,80.359269,5.0,True,24/7,Road Segment 25
POI_0643,Axis Bank,bank,13.023493,80.375528,4.9,True,8AM-9PM,Road Segment 38
POI_0644,Indian Bank,bank,12.863116,80.137338,4.7,True,9AM-8PM,Road Segment 75
POI_0645,Indian Bank,bank,13.050831,80.211324,4.1,True,6AM-10PM,100 Feet Road Vadapalani
POI_0646,HDFC Branch,bank,13.014283,80.187606,4.0,True,8AM-9PM,Road Segment 56
POI_0647,HDFC Branch,bank,13.02948,80.129119,3.5,False,6AM-10PM,Road Segment 50
POI_0648,ICICI Branch,bank,12.905964,80.32105,4.9,True,9AM-8PM,Road Segment 34
POI_0649,Indian Bank,bank,12.882179,80.37284,4.4,True,6AM-10PM,Road Segment 45
POI_0650,SBI Branch,bank,13.197536,80.345325,4.3,True,9AM-8PM,Road Segment 67
POI_0651,Indian Bank,bank,13.00136,80.14918,3.8,True,9AM-8PM,Outer Ring Road
POI_0652,Indian Bank,bank,13.184647,80.347124,4.7,False,6AM-10PM,Road Segment 44
POI_0653,Indian Bank,bank,12.975591,80.162197,3.7,True,24/7,Road Segment 80
POI_0654,Indian Bank,bank,12.989825,80.267362,4.4,True,24/7,Road Segment 43
POI_0655,SBI Branch,bank,12.994232,80.146647,3.8,False,9AM-8PM,Outer Ring Road
POI_0656,Indian Bank,bank,12.854961,80.158048,3.9,True,9AM-8PM,Road Segment 24
POI_0657,Indian Bank,bank,13.117288,80.138647,3.0,False,8AM-9PM,Road Segment 64
POI_0658,SBI Branch,bank,12.969554,80.193705,4.5,False,6AM-10PM,Road Segment 62
POI_0659,HDFC Branch,bank,12.877902,80.125173,3.6,False,9AM-8PM,Road Segment 27
POI_0660,Canara Bank,bank,13.065641,80.165599,4.7,True,8AM-9PM,Road Segment 57
POI_0661,HDFC Branch,bank,12.8898,80.344907,4.6,True,24/7,Road Segment 39
POI_0662,HDFC Branch,bank,12.993631,80.306,4.9,True,8AM-9PM,Road Segment 55
POI_0663,Canara Bank,bank,13.175082,80.122887,3.1,True,24/7,Road Segment 66
POI_0664,ICICI Branch,bank,13.138719,80.360907,4.5,False,9AM-8PM,Road Segment 31
POI_0665,ICICI Branch,bank,13.038258,80.239332,3.3,False,24/7,Usman Road T Nagar
POI_0666,HDFC Branch,bank,12.876598,80.141126,3.1,True,24/7,Road Segment 24
POI_0667,Axis Bank,bank,12.991288,80.265018,4.9,True,8AM-9PM,LB Road Adyar
POI_0668,HDFC Branch,bank,13.164616,80.342875,3.2,True,9AM-8PM,Road Segment 44
POI_0669,SBI Branch,bank,12.984067,80.388283,4.4,False,24/7,Road Segment 69
POI_0670,HDFC Branch,bank,12.873895,80.1519,3.7,True,6AM-10PM,Road Segment 59
POI_0671,Indian Bank,bank,12.916453,80.176377,4.5,True,24/7,Road Segment 79
POI_0672,Indian Bank,bank,13.033621,80.250222,4.0,False,6AM-10PM,Patel Road T Nagar
POI_0673,Indian Bank,bank,13.082081,80.18079,3.0,True,9AM-8PM,Road Segment 77
POI_0674,ICICI Branch,bank,13.043714,80.241694,4.9,True,8AM-9PM,Usman Road T Nagar
POI_0675,SBI Branch,bank,12.900675,80.134653,4.2,False,9AM-8PM,Road Segment 22
POI_0676,SBI Branch,bank,13.066876,80.334255,5.0,True,24/7,Road Segment 25
POI_0677,Indian Bank,bank,12.979444,80.31511,3.2,False,8AM-9PM,Road Segment 55
POI_0678,Indian Bank,bank,13.160798,80.19521,3.6,False,9AM-8PM,Road Segment 48
POI_0679,ICICI Branch,bank,13.05419,80.250467,4.1,True,8AM-9PM,Anna Salai (Mount Road)
POI_0680,Canara Bank,bank,13.140765,80.124333,3.6,True,6AM-10PM,Road Segment 66
POI_0681,Indian Bank,bank,13.137994,80.273003,3.8,True,6AM-10PM,NH-16 (Chennai-Kolkata Highway)
POI_0682,Canara Bank,bank,13.042481,80.240225,3.1,True,24/7,Cathedral Road
POI_0683,Canara Bank,bank,12.928493,80.339867,4.0,True,24/7,Road Segment 34
POI_0684,Axis Bank,bank,12.886936,80.125015,3.1,True,6AM-10PM,Road Segment 22
POI_0685,Indian Bank,bank,13.05823,80.286017,4.1,True,8AM-9PM,Kamarajar Salai Marina
POI_0686,Canara Bank,bank,13.092158,80.127012,3.5,True,8AM-9PM,Road Segment 30
POI_0687,Indian Bank,bank,13.022692,80.126729,3.1,True,24/7,Road Segment 41
POI_0688,Canara Bank,bank,13.049876,80.228825,4.7,False,6AM-10PM,Usman Road T Nagar
POI_0689,ICICI Branch,bank,13.083135,80.115901,3.3,True,6AM-10PM,Road Segment 30
POI_0690,Guindy Metro,metro_station,13.065854,80.20918,3.8,True,24/7,100 Feet Road Vadapalani
POI_0691,Anna Nagar Metro,metro_station,13.066598,80.177414,4.0,True,8AM-9PM,Road Segment 57
POI_0692,Guindy Metro,metro_station,13.138541,80.1418,2.8,True,6AM-10PM,Road Segment 61
POI_0693,Anna Nagar Metro,metro_station,13.112472,80.132517,3.8,True,6AM-10PM,Road Segment 64
POI_0694,Alandur Metro,metro_station,12.882808,80.13296,3.0,False,24/7,Road Segment 27
POI_0695,Central Metro,metro_station,12.990865,80.260936,4.7,True,24/7,Road Segment 68
POI_0696,Guindy Metro,metro_station,13.148674,80.122604,3.2,True,6AM-10PM,Road Segment 66
POI_0697,Guindy Metro,metro_station,13.057074,80.148617,4.7,True,9AM-8PM,Poonamallee High Road
POI_0698,Alandur Metro,metro_station,13.078092,80.207943,4.7,True,24/7,Road Segment 32
POI_0699,Alandur Metro,metro_station,12.88911,80.33252,3.1,True,24/7,Road Segment 39
POI_0700,Anna Nagar Metro,metro_station,13.079687,80.10679,3.2,True,8AM-9PM,Road Segment 58
POI_0701,Central Metro,metro_station,13.080868,80.194528,3.8,False,24/7,Road Segment 77
POI_0702,Alandur Metro,metro_station,12.943389,80.3804,4.2,True,8AM-9PM,Road Segment 35
POI_0703,Airport Metro,metro_station,12.866719,80.266892,4.4,True,6AM-10PM,Road Segment 72
POI_0704,Alandur Metro,metro_station,12.870863,80.15965,3.1,False,8AM-9PM,Road Segment 24
POI_0705,Alandur Metro,metro_station,12.86744,80.275196,4.6,True,6AM-10PM,Road Segment 72
POI_0706,Guindy Metro,metro_station,12.859199,80.143964,4.8,False,8AM-9PM,Road Segment 75
POI_0707,Koyambedu Metro,metro_station,13.078186,80.107764,3.2,True,24/7,Road Segment 21
POI_0708,Egmore Metro,metro_station,12.970226,80.181981,3.2,True,8AM-9PM,GST Road
POI_0709,Koyambedu Metro,metro_station,13.139,80.33229,3.0,True,8AM-9PM,Road Segment 36
POI_0710,Guindy Metro,metro_station,12.995634,80.243523,3.1,True,6AM-10PM,Road Segment 68
POI_0711,Anna Nagar Metro,metro_station,12.863038,80.124745,3.8,True,6AM-10PM,Road Segment 23
POI_0712,Anna Nagar Metro,metro_station,12.962198,80.190011,3.8,False,8AM-9PM,GST Road
POI_0713,Airport Metro,metro_station,12.998497,80.391622,5.0,True,9AM-8PM,Road Segment 74
POI_0714,Airport Metro,metro_station,13.004089,80.200788,3.9,True,9AM-8PM,Road Segment 56
POI_0715,Airport Metro,metro_station,13.149084,80.185999,3.4,False,8AM-9PM,Road Segment 47
POI_0716,Koyambedu Metro,metro_station,12.963808,80.233435,3.3,True,24/7,Velachery Main Road
POI_0717,Alandur Metro,metro_station,13.152105,80.189638,4.7,True,24/7,Road Segment 48
POI_0718,Guindy Metro,metro_station,13.15999,80.349631,3.9,True,24/7,Road Segment 31
POI_0719,Egmore Metro,metro_station,12.982804,80.310631,3.6,True,24/7,Road Segment 55
POI_0720,Koyambedu Metro,metro_station,12.987264,80.20183,3.8,False,24/7,GST Road
POI_0721,Central Metro,metro_station,12.99393,80.371949,3.1,True,9AM-8PM,Road Segment 74
POI_0722,Koyambedu Metro,metro_station,12.982688,80.405306,4.1,True,6AM-10PM,Road Segment 69
POI_0723,Central Metro,metro_station,13.192775,80.354081,4.4,True,6AM-10PM,Road Segment 44
POI_0724,Airport Metro,metro_station,13.050759,80.204654,3.6,True,9AM-8PM,100 Feet Road Vadapalani
POI_0725,Central Metro,metro_station,12.992962,80.396777,2.9,True,9AM-8PM,Road Segment 74
POI_0726,Anna Nagar Metro,metro_station,12.985727,80.213334,3.8,True,8AM-9PM,Velachery Main Road
POI_0727,Alandur Metro,metro_station,12.912835,80.311602,4.5,True,9AM-8PM,Road Segment 34
POI_0728,Egmore Metro,metro_station,13.056082,80.347329,4.0,True,9AM-8PM,Road Segment 25
POI_0729,Guindy Metro,metro_station,12.872563,80.122271,3.0,False,8AM-9PM,Road Segment 75
POI_0730,Ather Grid,ev_station,13.026346,80.181756,4.9,True,24/7,Road Segment 56
POI_0731,Ather Grid,ev_station,13.03258,80.118737,3.7,True,24/7,Road Segment 41
POI_0732,BPCL EV,ev_station,13.193334,80.133579,3.9,True,8AM-9PM,Road Segment 63
POI_0733,EESL Charging,ev_station,13.059,80.331251,4.6,True,24/7,Road Segment 29
POI_0734,EESL Charging,ev_station,12.999064,80.239577,3.2,True,6AM-10PM,Road Segment 68
POI_0735,Tata Power EV,ev_station,13.018022,80.234473,3.5,True,9AM-8PM,Sardar Patel Road
POI_0736,Tata Power EV,ev_station,12.97187,80.251416,3.5,False,24/7,Rajiv Gandhi Salai (IT Corridor)
POI_0737,Tata Power EV,ev_station,12.973008,80.237853,4.7,True,6AM-10PM,Road Segment 62
POI_0738,Tata Power EV,ev_station,12.8688,80.254849,4.9,True,8AM-9PM,ECR (East Coast Road)
POI_0739,Tata Power EV,ev_station,12.978725,80.123603,2.9,True,8AM-9PM,Road Segment 37
POI_0740,BPCL EV,ev_station,13.04129,80.246353,3.9,False,8AM-9PM,Usman Road T Nagar
POI_0741,BPCL EV,ev_station,12.957812,80.247642,5.0,True,24/7,Rajiv Gandhi Salai (IT Corridor)
POI_0742,Ather Grid,ev_station,13.015252,80.413133,4.8,True,6AM-10PM,Road Segment 78
POI_0743,BPCL EV,ev_station,12.947371,80.378842,4.4,True,6AM-10PM,Road Segment 35
POI_0744,BPCL EV,ev_station,12.850815,80.168814,4.5,True,6AM-10PM,Road Segment 59
POI_0745,EESL Charging,ev_station,12.950988,80.24013,3.1,True,8AM-9PM,Rajiv Gandhi Salai (IT Corridor)
POI_0746,EESL Charging,ev_station,12.961812,80.206318,3.9,True,24/7,Velachery Main Road
POI_0747,BPCL EV,ev_station,13.050046,80.202569,4.9,True,24/7,Arcot Road
POI_0748,Ather Grid,ev_station,13.139241,80.132172,3.6,True,6AM-10PM,Road Segment 64
POI_0749,BPCL EV,ev_station,12.986213,80.218136,3.5,True,8AM-9PM,Sardar Patel Road
POI_0750,BPCL EV,ev_station,12.986179,80.170616,4.9,True,8AM-9PM,Road Segment 26
POI_0751,BPCL EV,ev_station,13.060819,80.243616,4.3,True,24/7,Nungambakkam High Road
POI_0752,Ather Grid,ev_station,12.970114,80.100837,2.9,True,24/7,Grand Southern Trunk Road
POI_0753,Ather Grid,ev_station,13.016347,80.126528,4.0,True,24/7,Road Segment 41
POI_0754,EESL Charging,ev_station,13.002312,80.215181,4.1,True,6AM-10PM,Sardar Patel Road
POI_0755,ChargeZone,ev_station,13.18468,80.343779,3.6,False,8AM-9PM,Road Segment 44
POI_0756,Tata Power EV,ev_station,13.031227,80.11228,2.9,False,8AM-9PM,Road Segment 52
POI_0757,EESL Charging,ev_station,13.123856,80.170291,3.7,False,24/7,Road Segment 61
POI_0758,BPCL EV,ev_station,13.080607,80.111677,3.6,True,8AM-9PM,Road Segment 58
POI_0759,EESL Charging,ev_station,12.991256,80.13655,3.9,True,24/7,Outer Ring Road
POI_0760,Traffic Police Post,police_station,13.143017,80.116907,3.9,True,6AM-10PM,Road Segment 66
POI_0761,Highway Patrol,police_station,12.904997,80.324274,3.1,False,6AM-10PM,Road Segment 39
POI_0762,Chennai Police Station,police_station,13.121105,80.266094,4.7,True,24/7,Road Segment 49
POI_0763,Traffic Police Post,police_station,13.137901,80.314349,4.5,False,9AM-8PM,Road Segment 28
POI_0764,Highway Patrol,police_station,13.098797,80.099581,4.8,True,9AM-8PM,Road Segment 30
POI_0765,Chennai Police Station,police_station,13.055411,80.146761,4.5,False,9AM-8PM,Poonamallee High Road
POI_0766,Traffic Police Post,police_station,13.046953,80.153493,4.1,True,9AM-8PM,Road Segment 57
POI_0767,Chennai Police Station,police_station,12.880187,80.225642,4.9,True,8AM-9PM,Road Segment 46
POI_0768,Traffic Police Post,police_station,13.138657,80.112165,3.8,True,8AM-9PM,Road Segment 66
POI_0769,Chennai Police Station,police_station,12.872457,80.22174,3.3,True,6AM-10PM,Road Segment 46
POI_0770,Chennai Police Station,police_station,12.891543,80.131092,5.0,False,6AM-10PM,Road Segment 22
POI_0771,Traffic Police Post,police_station,13.142657,80.274477,4.3,True,6AM-10PM,NH-16 (Chennai-Kolkata Highway)
POI_0772,Chennai Police Station,police_station,13.111112,80.323386,3.2,True,24/7,Road Segment 28
POI_0773,Chennai Police Station,police_station,13.008219,80.119803,4.9,False,8AM-9PM,Road Segment 52
POI_0774,Chennai Police Station,police_station,12.961036,80.233588,3.6,True,24/7,Rajiv Gandhi Salai (IT Corridor)
POI_0775,Chennai Police Station,police_station,12.862879,80.260012,3.6,True,8AM-9PM,Road Segment 72
POI_0776,Highway Patrol,police_station,12.975442,80.147181,4.1,True,24/7,Road Segment 80
POI_0777,Chennai Police Station,police_station,12.969155,80.217223,3.2,True,9AM-8PM,GST Road
POI_0778,Highway Patrol,police_station,13.093838,80.117385,4.0,False,24/7,Road Segment 58
POI_0779,Chennai Police Station,police_station,12.957441,80.390902,4.9,True,8AM-9PM,Road Segment 35
POI_0780,Traffic Police Post,police_station,13.123354,80.149877,4.7,False,8AM-9PM,Road Segment 61
POI_0781,Traffic Police Post,police_station,13.043283,80.335857,4.8,True,8AM-9PM,Road Segment 25
POI_0782,Highway Patrol,police_station,13.087907,80.199282,5.0,True,8AM-9PM,Road Segment 76
POI_0783,Chennai Police Station,police_station,12.965187,80.131477,3.4,False,6AM-10PM,Road Segment 37
POI_0784,Chennai Police Station,police_station,13.196204,80.348354,3.9,True,8AM-9PM,Road Segment 67
POI_0785,Highway Patrol,police_station,12.998829,80.2761,4.7,True,6AM-10PM,Road Segment 43
POI_0786,Chennai Police Station,police_station,13.094078,80.198753,3.8,True,6AM-10PM,Road Segment 76
POI_0787,Chennai Police Station,police_station,12.987058,80.406116,2.9,False,6AM-10PM,Road Segment 70
POI_0788,Traffic Police Post,police_station,13.105311,80.121141,3.7,True,6AM-10PM,Road Segment 58
POI_0789,Traffic Police Post,police_station,13.080263,80.111006,4.9,False,9AM-8PM,Road Segment 30
POI_0790,Chennai Police Station,police_station,12.925177,80.232968,3.1,True,6AM-10PM,OMR (Old Mahabalipuram Road)
POI_0791,Traffic Police Post,police_station,13.002216,80.233852,4.3,True,9AM-8PM,Road Segment 65
POI_0792,Chennai Police Station,police_station,12.993398,80.150086,4.9,False,24/7,Road Segment 54
POI_0793,Traffic Police Post,police_station,12.864139,80.126863,3.1,True,8AM-9PM,Road Segment 23
POI_0794,Traffic Police Post,police_station,13.01193,80.400467,3.5,True,6AM-10PM,Road Segment 78
POI_0795,Chennai Police Station,police_station,13.192518,80.354423,3.7,True,8AM-9PM,Road Segment 44
POI_0796,Traffic Police Post,police_station,13.178744,80.117298,4.7,False,6AM-10PM,Road Segment 63
POI_0797,Traffic Police Post,police_station,12.986939,80.381771,4.5,True,9AM-8PM,Road Segment 70
POI_0798,Highway Patrol,police_station,12.9965,80.11146,4.1,True,6AM-10PM,Road Segment 37
POI_0799,Traffic Police Post,police_station,12.989674,80.290209,4.0,True,24/7,Road Segment 43
